"","age","agekdbrn","coninc","nummen","numwomen","sibs","size","weekswrk","ADULTS","ATTEND","BABIES","CLASS","CLOSEBLK","CLOSEWHT","COMPREND","COURTS","DEGREE","EARNRS","FINALTER","FINRELA","FUND","HAPPY","HEALTH","INCOM16","MADEG","NATCHLD","NATENRGY","NATMASS","NATPARK","NATROAD","NATSCI","NATSOC","PADEG","PARTNERS","PARTNERS5","POLVIEWS","PRAY","PRETEEN","RANK","RELACTIV","RELITEN","RELPERSN","SATFIN","SATJOB","SEXFREQ","SPRTPRSN","TEENS","VETYEARS","aidscndm","aidslook","ballot","bible","born","cappun","condom","consent","coop","CSHUTYP10","dipged","dwelling","ethnum","evcrack","evpaidsx","evstray","famgen","family16","fear","feeused","gender1","god","hhrace","hivtest","hunt","mar1","mar2","matesex","mawrkgrw","mobile16","othlang","owngun","partfull","partyid","pawrkslf","phone","postlife","raclive","racopen","reborn","reg16","relate2","relatsex","res16","rplace","sex","sexornt","srcbelt","VOTE08","whoelse1","whoelse2","whoelse3","whoelse4","whoelse5","wksub","wksup","wrkgovt","xnorcsiz"
"1520",36,NA,13856.25,NA,0,NA,NA,36,2,NA,0,1,NA,9,NA,NA,1,2,2,2,1,3,4,NA,1,NA,1,1,NA,NA,NA,1,NA,2,2,5,5,1,7,5,1,NA,NA,3,3,1,NA,1,"Yes","Yes",NA,"WORD OF GOD","yes",NA,"NOT USED","R CONSENTS TO RECORDING INTERVIEW","cooperative","LIVING IN HOUSEHOLD",NA,"trailer","CANNOT NAME ANY","no","no","NEVER MARRIED",NA,"mother","yes",NA,"female","KNOW GOD EXISTS","black","Yes","neither","NEVER MARRIED",NA,"yes","yes","SAME ST,DIF CITY",NA,NA,"FULL-TIME","independent",NA,"cellphone",NA,NA,"CANT DISCRIMINATE","yes","SOUTH ATLANTIC",NA,"YES, IN RELATIONSHIP","TOWN LT 50000","HEAD OF HOUSEHOLD","female","Heterosexual or straight",NA,"Did not vote","no","no","no",NA,"no","yes","no","private","UNINC,MED CITY"
"1521",NA,21,NA,NA,NA,2,18,NA,NA,1,0,NA,NA,NA,3,1,2,0,2,NA,NA,2,NA,NA,1,3,1,NA,1,1,NA,NA,2,NA,NA,4,NA,0,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,"BALLOT B","BOOK OF FABLES",NA,"favor",NA,NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD",NA,"DETACHED 1-FAM HOUSE","CANNOT CHOOSE 1",NA,NA,NA,"1 GEN","MOTHER & FATHER",NA,"no","male",NA,"white",NA,NA,"divorced",NA,NA,NA,"SAME CITY","no",NA,NA,NA,"SOMEONE ELSE","PHONE IN HOME",NA,"no",NA,"yes","SOUTH ATLANTIC",NA,NA,"TOWN LT 50000",NA,NA,NA,"OTHER RURAL","Did not vote","no","no","no","no","no",NA,NA,NA,"UNINC,MED CITY"
"1522",NA,26,10161.25,0,0,1,21,0,1,NA,0,3,NA,NA,NA,NA,4,0,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,2,2,NA,1,1,NA,NA,NA,5,7,4,3,2,NA,1,2,0,1,"Yes","Yes","BALLOT B","INSPIRED WORD","yes",NA,NA,"R CONSENTS TO RECORDING INTERVIEW",NA,NA,"High School diploma","DETACHED 1-FAM HOUSE",NA,"no","no","no",NA,"MOTHER & STPFATHER",NA,"no",NA,"BELIEVE BUT DOUBTS","white","No",NA,"widowed",NA,NA,"yes","DIFFERENT STATE",NA,NA,NA,"NOT STR DEMOCRAT","SELF-EMPLOYED","PHONE IN HOME",NA,"no",NA,"no","MIDDLE ATLANTIC",NA,"YES, IN RELATIONSHIP",NA,"HEAD OF HOUSEHOLD",NA,"Heterosexual or straight","OTHER URBAN","Voted","no",NA,"no","no","no",NA,NA,"private","CITY,50-250000"
"1523",26,NA,NA,0,7,1,21,0,2,NA,NA,3,NA,NA,3,3,2,1,NA,3,1,2,NA,3,2,1,1,NA,NA,2,NA,1,NA,2,5,4,1,0,NA,1,1,NA,NA,3,2,1,0,NA,"Yes","Yes","BALLOT B","BOOK OF FABLES","yes","favor","USED LAST TIME","R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+","yes","no","NEVER MARRIED",NA,NA,NA,"YES, MONEY","female","NO WAY TO FIND OUT",NA,NA,NA,NA,"NEVER MARRIED","yes","yes","SAME CITY","no",NA,NA,"IND,NEAR REP",NA,"PHONE IN HOME","no","yes",NA,"no","SOUTH ATLANTIC","NON-RELATIVE",NA,NA,"NON-RELATIVE","male",NA,"OTHER URBAN","Voted","no","no",NA,"no","no","yes","no","private","CITY,50-250000"
"1524",NA,20,NA,5,0,NA,21,0,2,3,0,2,9,NA,3,3,2,NA,NA,2,3,3,2,NA,1,1,1,2,2,NA,2,1,2,2,2,NA,NA,0,6,3,2,3,2,NA,4,3,NA,1,NA,NA,"BALLOT C","INSPIRED WORD","yes","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","ged","DETACHED 1-FAM HOUSE",NA,"no","no","no","1 GEN","MOTHER & FATHER","no","YES, MONEY",NA,"BELIEVE BUT DOUBTS",NA,NA,"neither","married","married","yes","no",NA,"no","no",NA,"IND,NEAR REP","SOMEONE ELSE",NA,"yes",NA,"CANT DISCRIMINATE","no","SOUTH ATLANTIC","spouse","YES, IN RELATIONSHIP","TOWN LT 50000","spouse",NA,"Heterosexual or straight","OTHER URBAN","Voted","no","no","no",NA,"no",NA,"yes","private","CITY,50-250000"
"1525",NA,NA,NA,0,NA,NA,21,52,2,8,0,NA,NA,NA,3,NA,2,2,1,2,1,NA,NA,3,3,1,NA,3,2,3,2,NA,NA,1,NA,NA,5,0,5,NA,3,4,1,NA,1,4,1,NA,NA,NA,"BALLOT B","WORD OF GOD","yes","favor",NA,"R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD",NA,NA,"NAMES 1",NA,NA,"NEVER MARRIED",NA,"mother",NA,"YES, OTHER (FLOWERS, FOOD, ETC.)",NA,NA,"white",NA,NA,NA,NA,NA,NA,"SAME CITY","no",NA,"FULL-TIME","NOT STR REPUBLICAN",NA,"PHONE IN HOME","yes","yes",NA,"yes","SOUTH ATLANTIC","child",NA,"TOWN LT 50000","child","female","Heterosexual or straight","OTHER URBAN","Ineligible",NA,"no",NA,"no","no",NA,NA,"private","CITY,50-250000"
"1526",24,NA,NA,0,1,NA,21,NA,2,8,NA,2,NA,NA,2,NA,2,NA,3,3,3,NA,NA,3,2,1,2,NA,NA,NA,NA,NA,2,2,2,4,6,NA,5,8,4,4,NA,3,NA,NA,0,1,"Yes","Yes",NA,"WORD OF GOD",NA,NA,"NOT USED","R CONSENTS TO RECORDING INTERVIEW","cooperative",NA,"High School diploma","APARTMENT HOUSE",NA,"no",NA,NA,"1 GEN",NA,NA,"YES, MONEY","male","KNOW GOD EXISTS","white","No",NA,"married","married","yes","yes","SAME CITY","no",NA,"FULL-TIME",NA,NA,"cellphone","yes",NA,NA,NA,"SOUTH ATLANTIC","spouse",NA,NA,NA,"male","Heterosexual or straight",NA,NA,"no",NA,"yes","no","no",NA,"no","private","CITY,50-250000"
"1527",NA,NA,NA,NA,0,3,21,52,3,4,NA,3,NA,NA,3,NA,2,3,NA,3,1,2,NA,NA,2,NA,2,2,2,NA,2,1,4,2,2,4,5,0,NA,2,4,3,NA,4,NA,NA,NA,1,NA,NA,"BALLOT B","INSPIRED WORD","yes",NA,NA,"R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED",NA,NA,"High School diploma","DETACHED 1-FAM HOUSE",NA,NA,NA,"no","2 GENS, CHILDREN","MOTHER & FATHER",NA,"no","female",NA,NA,NA,NA,"married",NA,"yes",NA,NA,NA,NA,"FULL-TIME",NA,NA,NA,"yes","no",NA,"no","SOUTH ATLANTIC","spouse",NA,NA,"spouse",NA,NA,NA,"Voted","no",NA,"yes","no",NA,"yes","no","private","CITY,50-250000"
"1528",28,NA,13856.25,0,3,2,21,52,1,1,0,NA,NA,NA,NA,1,2,1,NA,3,NA,3,NA,NA,NA,NA,2,NA,2,1,1,1,NA,2,2,NA,5,0,4,1,NA,3,NA,NA,5,NA,0,1,"Yes","No",NA,"INSPIRED WORD",NA,"favor","USED LAST TIME","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED",NA,"LIVING IN HOUSEHOLD","ged",NA,"NAMES 1",NA,"no","NEVER MARRIED","1 GEN",NA,NA,"YES, MONEY",NA,"BELIEVE BUT DOUBTS","white","Yes",NA,NA,NA,NA,"yes","SAME CITY",NA,NA,"FULL-TIME",NA,NA,"cellphone","yes","yes",NA,NA,"SOUTH ATLANTIC",NA,"YES, IN RELATIONSHIP","COUNTRY,NONFARM","HEAD OF HOUSEHOLD","male","Heterosexual or straight",NA,"Did not vote",NA,"no","no","no","no","yes","no",NA,NA
"1529",78,21,40645,1,0,NA,21,0,NA,6,0,NA,NA,NA,NA,2,2,0,2,3,2,2,NA,2,1,2,NA,2,NA,2,NA,NA,1,1,NA,5,4,0,NA,1,3,3,NA,NA,NA,3,NA,1,NA,NA,"BALLOT B","INSPIRED WORD","yes","oppose","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+",NA,"no","no",NA,"MOTHER & FATHER",NA,"YES, MONEY",NA,NA,"white","No",NA,"married",NA,NA,"no","SAME ST,DIF CITY",NA,NA,NA,"IND,NEAR REP","SOMEONE ELSE","PHONE IN HOME","yes","yes",NA,"no","SOUTH ATLANTIC","spouse","YES, IN RELATIONSHIP",NA,"spouse",NA,"Heterosexual or straight","OTHER URBAN",NA,"no",NA,NA,"no",NA,NA,NA,"private","CITY,50-250000"
"1530",NA,23,17551.25,3,0,2,21,52,1,1,NA,3,NA,6,3,2,4,1,2,2,1,2,3,3,2,2,1,1,2,1,NA,NA,1,1,NA,NA,1,NA,NA,1,1,1,2,NA,NA,NA,0,1,NA,"Yes",NA,"BOOK OF FABLES","yes","oppose","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED",NA,NA,NA,"NAMES 1",NA,"no","no",NA,"MOTHER & FATHER","no",NA,"female","NO WAY TO FIND OUT","white","Yes",NA,NA,NA,NA,"no","DIFFERENT STATE","yes",NA,"PART-TIME","STRONG DEMOCRAT","SOMEONE ELSE",NA,"no",NA,"OWNER DECIDES","no","E. NOR. CENTRAL",NA,"YES, IN RELATIONSHIP","50000 TO 250000",NA,"female","Heterosexual or straight","OTHER URBAN","Voted","no","no","no",NA,"no",NA,NA,NA,"CITY,50-250000"
"1531",37,NA,33255,0,NA,2,NA,50,NA,8,0,NA,NA,NA,3,NA,4,2,NA,3,1,NA,NA,4,4,NA,3,NA,NA,NA,3,3,5,2,NA,NA,5,0,6,4,4,4,3,NA,4,4,NA,1,"Yes","Yes",NA,NA,NA,"favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","CANNOT CHOOSE 1","no",NA,NA,"1 GEN","MOTHER & FATHER",NA,NA,"male","KNOW GOD EXISTS",NA,NA,NA,NA,NA,"yes","yes","DIFFERENT STATE",NA,NA,"FULL-TIME","OTHER PARTY","SOMEONE ELSE","cellphone",NA,"no",NA,"yes","MIDDLE ATLANTIC",NA,"YES, IN RELATIONSHIP","BIG-CITY SUBURB","HEAD OF HOUSEHOLD",NA,"Heterosexual or straight",NA,NA,"no",NA,"no",NA,NA,NA,"no",NA,"CITY,50-250000"
"1532",NA,NA,NA,1,3,2,43,0,1,1,0,NA,7,NA,NA,NA,2,1,3,1,NA,NA,NA,4,5,NA,1,NA,NA,NA,NA,3,NA,NA,NA,4,NA,0,3,NA,1,2,NA,NA,7,NA,0,1,"Yes",NA,"BALLOT C","BOOK OF FABLES","yes",NA,NA,"R CONSENTS TO RECORDING INTERVIEW","cooperative","LIVING IN INSTITUTION","High School diploma","APARTMENT HOUSE",NA,NA,"no","NEVER MARRIED",NA,"MOTHER & FATHER","no",NA,"female",NA,NA,"No",NA,NA,NA,"yes","yes","SAME ST,DIF CITY",NA,"no",NA,NA,"SELF-EMPLOYED","cellphone",NA,"yes","CANT DISCRIMINATE","yes","SOUTH ATLANTIC",NA,"YES, IN RELATIONSHIP","BIG-CITY SUBURB","HEAD OF HOUSEHOLD","female",NA,NA,"Did not vote","no","no","no","no","no",NA,NA,NA,"CITY,50-250000"
"1533",22,NA,NA,NA,1,NA,NA,NA,3,8,0,3,6,6,NA,NA,NA,3,2,4,2,NA,4,4,4,2,1,1,2,1,1,NA,4,2,2,4,5,0,NA,NA,4,4,NA,NA,6,NA,0,NA,NA,NA,"BALLOT A",NA,"yes","oppose",NA,NA,NA,NA,"High School diploma","2 UNITS SIDE BY SIDE",NA,"no","no","NEVER MARRIED","1 GEN","MOTHER & FATHER","no","no","male",NA,"white",NA,NA,"NEVER MARRIED",NA,"yes",NA,NA,"yes","no","FULL-TIME",NA,"SOMEONE ELSE",NA,"yes","yes",NA,NA,"MIDDLE ATLANTIC","OTHER RELATIVE","YES, IN RELATIONSHIP","BIG-CITY SUBURB","OTHER RELATIVE",NA,"Heterosexual or straight","OTHER URBAN",NA,"no",NA,NA,NA,"no",NA,NA,NA,"CITY,50-250000"
"1534",55,NA,49882.5,0,0,1,NA,NA,1,6,0,2,NA,9,3,NA,4,NA,1,NA,2,3,3,2,2,1,2,1,2,1,1,NA,1,NA,NA,4,6,0,5,4,3,NA,2,NA,2,4,0,1,"Yes","Yes",NA,"BOOK OF FABLES","yes","oppose","USED LAST TIME",NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma",NA,NA,"no","no","no",NA,"other","no",NA,"female","KNOW GOD EXISTS",NA,"Yes","neither","widowed",NA,"no","yes",NA,NA,NA,NA,"STRONG DEMOCRAT",NA,"PHONE IN HOME","yes","yes",NA,NA,"NEW ENGLAND",NA,"YES, IN RELATIONSHIP","farm",NA,NA,"Heterosexual or straight","OTHER URBAN","Did not vote",NA,"no","no",NA,"no",NA,NA,"private","CITY,50-250000"
"1535",NA,NA,NA,NA,NA,1,43,52,2,1,NA,NA,NA,NA,2,NA,5,3,NA,2,NA,NA,NA,5,NA,NA,2,1,2,2,1,2,5,NA,2,NA,1,0,NA,1,1,1,2,NA,6,NA,0,1,NA,NA,"BALLOT B","BOOK OF FABLES","no",NA,NA,"R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED",NA,"LIVING IN HOUSEHOLD","High School diploma","APARTMENT HOUSE",NA,"no","no",NA,"1 GEN","MOTHER & FATHER",NA,"no","male","DONT BELIEVE",NA,NA,NA,"married",NA,"yes","yes",NA,NA,NA,"FULL-TIME","independent",NA,"cellphone","no","yes",NA,"no","foreign","spouse","YES, IN RELATIONSHIP","CITY GT 250000","HEAD OF HOUSEHOLD","male","Heterosexual or straight","OTHER URBAN","Ineligible",NA,"no","yes","no","no","yes","no","government","CITY,50-250000"
"1536",46,NA,NA,1,0,4,NA,24,NA,6,0,1,NA,8,2,NA,2,NA,NA,NA,2,1,3,NA,NA,NA,3,2,2,3,NA,2,2,1,2,NA,NA,NA,NA,1,4,NA,1,3,NA,NA,1,1,"Yes",NA,NA,"WORD OF GOD","no","favor",NA,"R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED",NA,NA,"DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+",NA,"no","no","2 GENS, CHILDREN","MOTHER & FATHER","no",NA,"female","KNOW GOD EXISTS","ASIATIC, ORIENTAL","No",NA,NA,"NEVER MARRIED",NA,"yes",NA,"yes","no",NA,"NOT STR REPUBLICAN","SOMEONE ELSE",NA,"yes","no","OWNER DECIDES","yes",NA,"child","YES, IN RELATIONSHIP","TOWN LT 50000","HEAD OF HOUSEHOLD","female",NA,NA,"Ineligible","no","no",NA,"no",NA,"yes","yes","government",NA
"1537",45,38,NA,NA,15,1,3,NA,2,9,1,3,7,8,3,NA,4,NA,2,4,1,NA,NA,NA,3,1,2,1,2,1,2,NA,NA,2,NA,NA,NA,1,3,3,1,2,NA,3,NA,3,0,1,NA,NA,"BALLOT A","INSPIRED WORD","yes",NA,NA,"R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma",NA,NA,"no","no","no","2 GENS, CHILDREN",NA,"no",NA,NA,"BELIEVE SOMETIMES","white","No","neither",NA,NA,"yes","yes","SAME ST,DIF CITY","no",NA,"FULL-TIME",NA,NA,"PHONE IN HOME",NA,"yes","CANT DISCRIMINATE","no","SOUTH ATLANTIC","spouse",NA,NA,"HEAD OF HOUSEHOLD",NA,"Heterosexual or straight","OTHER URBAN","Voted","no",NA,"no","no","no","yes","yes","private",NA
"1538",57,19,27712.5,1,NA,9,3,NA,NA,1,NA,2,6,6,NA,NA,NA,2,2,2,NA,3,3,1,1,NA,NA,NA,2,2,2,3,1,2,2,NA,5,NA,NA,1,1,2,3,NA,4,NA,NA,NA,"Yes","Yes","BALLOT A","INSPIRED WORD","yes",NA,"NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma",NA,"NAMES 1","no",NA,"no",NA,NA,"yes","YES, MONEY",NA,NA,NA,"No","neither","married","married",NA,"yes","SAME CITY","no",NA,"FULL-TIME","independent","SOMEONE ELSE",NA,"no","no",NA,NA,NA,NA,NA,NA,"spouse",NA,"Heterosexual or straight","OTHER URBAN","Did not vote","no",NA,"no","no","no","yes",NA,"private","UNINC,MED CITY"
"1539",63,NA,12008.75,0,NA,1,NA,0,1,2,0,NA,7,8,3,1,2,0,2,2,NA,NA,3,2,2,NA,1,2,3,2,NA,NA,1,1,NA,5,2,0,5,NA,2,NA,2,NA,1,3,0,1,NA,"Yes","BALLOT A","WORD OF GOD","yes","favor","USED LAST TIME","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","CANNOT NAME ANY","no",NA,"no","1 GEN","MOTHER & FATHER","no","YES, MONEY","male","KNOW GOD EXISTS","white","No","resp",NA,NA,NA,"yes","SAME CITY",NA,NA,NA,"independent",NA,"PHONE IN HOME",NA,"no","OWNER DECIDES","yes","SOUTH ATLANTIC",NA,NA,"COUNTRY,NONFARM","HEAD OF HOUSEHOLD","male",NA,"OTHER URBAN",NA,"no","no","no",NA,"no",NA,NA,NA,NA
"1540",59,24,17551.25,NA,NA,NA,NA,0,2,8,NA,1,NA,9,2,2,2,1,2,NA,NA,2,1,NA,NA,3,NA,1,3,NA,3,2,NA,NA,NA,NA,6,NA,6,8,4,NA,NA,NA,NA,NA,0,3,NA,NA,NA,"WORD OF GOD","yes","favor",NA,"R CONSENTS TO RECORDING INTERVIEW","RESTLESS,IMPATIENT","LIVING IN HOUSEHOLD","ged","DETACHED 1-FAM HOUSE","CANNOT NAME ANY",NA,NA,NA,"1 GEN",NA,"no",NA,"male","KNOW GOD EXISTS","white",NA,NA,"married","married",NA,"no","DIFFERENT STATE",NA,"no",NA,"IND,NEAR DEM",NA,"cellphone","yes","no","OWNER DECIDES","yes","E. SOU. CENTRAL","spouse",NA,NA,"HEAD OF HOUSEHOLD","male",NA,"OTHER URBAN","Did not vote","no","no",NA,"no","no",NA,NA,NA,"UNINC,MED CITY"
"1541",27,NA,NA,2,0,NA,3,52,2,6,0,2,7,7,2,2,1,2,2,NA,2,2,2,2,1,3,NA,2,1,2,NA,2,NA,2,NA,4,2,NA,4,2,2,3,NA,4,NA,NA,NA,NA,"Yes","No","BALLOT A","WORD OF GOD","yes",NA,"NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD",NA,"DETACHED 1-FAM HOUSE",NA,"no","no","NEVER MARRIED",NA,"MOTHER & FATHER","no","YES, MONEY","female","KNOW GOD EXISTS","white",NA,"spouse","NEVER MARRIED","NEVER MARRIED","yes","yes","SAME ST,DIF CITY",NA,NA,NA,"IND,NEAR REP",NA,"cellphone","yes",NA,NA,NA,NA,NA,NA,NA,"HEAD OF HOUSEHOLD",NA,NA,NA,NA,NA,"yes",NA,"no","no","yes",NA,"private","UNINC,MED CITY"
"1542",NA,23,12008.75,2,0,NA,3,0,2,NA,0,2,NA,7,3,2,2,1,NA,3,3,NA,NA,3,NA,1,1,NA,1,NA,1,1,NA,NA,1,4,6,NA,6,NA,4,3,NA,NA,1,3,NA,NA,"Yes","Yes","BALLOT C","WORD OF GOD","yes","favor",NA,"R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","NAMES 1","no",NA,"no",NA,"mother",NA,"YES, MONEY","female","KNOW GOD EXISTS","black","Yes",NA,NA,NA,NA,"yes","SAME CITY","no","yes",NA,"STRONG DEMOCRAT",NA,"cellphone","yes","yes",NA,NA,"SOUTH ATLANTIC",NA,"YES, IN RELATIONSHIP","TOWN LT 50000",NA,"female","Heterosexual or straight",NA,"Voted","no","yes","no","no",NA,NA,NA,NA,"UNINC,MED CITY"
"1543",31,NA,NA,0,12,2,3,52,2,3,NA,2,5,9,3,3,2,2,2,3,2,2,3,3,NA,1,1,2,NA,1,NA,2,NA,NA,3,NA,NA,0,NA,NA,2,NA,1,NA,1,1,0,NA,"Yes","Yes","BALLOT A",NA,"yes","favor","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma",NA,"CANNOT CHOOSE 1","yes","no","NEVER MARRIED","2 GENS, CHILDREN","MOTHER & FATHER",NA,"YES, MONEY",NA,"BELIEVE BUT DOUBTS",NA,"Yes",NA,NA,NA,NA,NA,"SAME CITY","no",NA,"FULL-TIME","NOT STR REPUBLICAN","SOMEONE ELSE",NA,"no","yes",NA,"no","SOUTH ATLANTIC","child",NA,"COUNTRY,NONFARM","child","male","Heterosexual or straight","OTHER URBAN",NA,"no","no","no","no",NA,NA,NA,NA,"UNINC,MED CITY"
"1544",40,NA,73900,0,5,NA,2,52,NA,9,0,3,7,7,3,1,5,1,2,4,NA,1,NA,NA,2,1,3,NA,NA,2,3,2,2,2,NA,6,5,NA,6,7,NA,3,3,3,4,4,0,4,NA,"Yes",NA,"WORD OF GOD",NA,"favor","USED LAST TIME","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma",NA,"CHOOSES 1 OF 2+","no","no",NA,"1 GEN","MOTHER & FATHER",NA,"YES, MONEY","male",NA,"white",NA,"resp",NA,NA,"no","yes","DIFFERENT STATE","no","yes",NA,NA,"SOMEONE ELSE","PHONE IN HOME",NA,"yes",NA,"yes","SOUTH ATLANTIC",NA,NA,NA,"HEAD OF HOUSEHOLD","male","Heterosexual or straight",NA,NA,"no","no","no","no","no","yes","yes","private",NA
"1545",NA,NA,24017.5,0,0,1,2,41,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,2,NA,1,1,1,NA,1,1,2,2,2,NA,2,0,5,1,NA,2,2,3,NA,NA,0,1,"Yes","Yes",NA,"INSPIRED WORD","yes",NA,NA,NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+","no",NA,NA,"1 GEN","MOTHER & FATHER",NA,"YES, MONEY","male","SOME HIGHER POWER","white",NA,NA,NA,"married",NA,"no","SAME ST,DIF CITY","no",NA,"FULL-TIME",NA,"SOMEONE ELSE",NA,"yes",NA,NA,"no","SOUTH ATLANTIC","spouse",NA,"TOWN LT 50000","spouse","female","Heterosexual or straight","OTHER RURAL","Voted","no","no","yes","no","no","yes","no","government","UNINC,MED CITY"
"1546",51,48,60967.5,0,NA,NA,2,51,2,NA,NA,3,NA,NA,NA,NA,2,2,3,NA,3,2,NA,3,2,2,1,2,NA,2,2,1,NA,2,2,4,4,0,NA,6,NA,NA,2,NA,6,4,0,NA,NA,NA,"BALLOT B","WORD OF GOD","yes",NA,"NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","NAMES 1","no",NA,NA,NA,"MOTHER & FATHER",NA,NA,NA,"KNOW GOD EXISTS","white","No",NA,"married","married","yes","yes","DIFFERENT STATE",NA,NA,"FULL-TIME",NA,NA,"cellphone",NA,NA,NA,"yes","pacific","spouse","YES, IN RELATIONSHIP","TOWN LT 50000","HEAD OF HOUSEHOLD","male",NA,"OTHER RURAL","Voted",NA,NA,"no",NA,"no","yes",NA,"private","UNINC,MED CITY"
"1547",46,21,6651,25,0,2,2,NA,NA,1,0,1,9,9,3,2,2,1,1,NA,NA,1,NA,4,NA,NA,NA,1,2,1,2,2,2,NA,6,4,1,0,5,1,NA,NA,1,3,NA,NA,0,1,NA,NA,"BALLOT A",NA,"yes","favor","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED",NA,NA,"High School diploma","trailer","NAMES 1",NA,"no","NEVER MARRIED","1 GEN","MOTHER & FATHER","no","no","female","KNOW GOD EXISTS",NA,"Yes",NA,"NEVER MARRIED",NA,"no",NA,"SAME CITY","no","no",NA,"IND,NEAR REP","SOMEONE ELSE","cellphone","yes","no",NA,"yes","SOUTH ATLANTIC",NA,"NO, NO RELATIONSHIP","COUNTRY,NONFARM",NA,NA,"Heterosexual or straight","OTHER RURAL",NA,NA,NA,NA,NA,"no",NA,NA,"private",NA
"1548",NA,19,60967.5,0,5,9,2,52,NA,4,NA,2,NA,NA,NA,1,2,1,3,2,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,2,NA,4,5,NA,NA,4,4,3,2,NA,NA,3,0,1,"Yes","Yes","BALLOT B","WORD OF GOD",NA,"favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","ged","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+",NA,"no","no","1 GEN","mother",NA,NA,"male","KNOW GOD EXISTS","white","Yes",NA,"married","married","yes","yes","SAME ST,DIF CITY","no",NA,"FULL-TIME","STRONG DEMOCRAT",NA,"PHONE IN HOME","no","no",NA,"yes",NA,"spouse","YES, IN RELATIONSHIP",NA,NA,"male","Heterosexual or straight","OTHER RURAL",NA,"no","no","no","no","no",NA,NA,"private","UNINC,MED CITY"
